Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,339939,-,-,-,31.05,-110.74,-7,1576,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag
2010,1,3,6,0,0,0,0,0,0,0,0,-8.041296386718727,3.9539428710937727,867.8814086914062,41.261260986328125,107.11384754923503,3.7883081436157227,66.63319396972656,3.466226100921631,0
2010,1,3,6,30,0,0,0,0,0,0,0,-7.997076416015602,4.079400634765648,868.1675415039062,41.0400390625,101.01879860863585,3.7266814708709717,66.63319396972656,3.5532331466674805,0
2010,1,3,7,0,0,0,0,0,0,0,0,-7.953009033203102,4.204858398437523,868.4536743164062,40.819923400878906,95.05642181472011,3.6650545597076416,72.04554748535156,3.640239953994751,0
2010,1,3,7,30,0,0,0,0,0,0,1,-7.560827636718727,5.837304687500023,868.7027587890625,37.55760955810547,89.2545591992162,3.6365387439727783,72.04554748535156,3.5896453857421875,0
2010,1,3,8,0,29,569,92,29,569,92,0,-7.180639648437477,7.469720458984398,868.951904296875,34.571868896484375,83.66028640681176,3.608022689819336,75.83528900146484,3.539050579071045,0
2010,1,3,8,30,42,743,192,42,743,192,1,-6.869573974609352,9.273553466796898,869.2401123046875,31.334367752075195,78.31296897276387,3.5767605304718018,75.83528900146484,3.2157440185546875,0
2010,1,3,9,0,50,844,293,50,844,293,0,-6.567449951171852,11.077386474609398,869.5283203125,28.428054809570312,73.27153953228907,3.5454983711242676,78.45796203613281,2.892437696456909,0
2010,1,3,9,30,56,907,387,56,907,387,0,-6.403356933593727,13.481164550781273,869.5761108398438,24.581148147583008,68.60635509498493,3.5389959812164307,78.45796203613281,2.699458122253418,0
2010,1,3,10,0,60,950,471,60,950,471,0,-6.246343994140602,15.884973144531273,869.6239013671875,21.305288314819336,64.40157879621796,3.5324933528900146,86.32929992675781,2.506478786468506,0
2010,1,3,10,30,64,980,542,64,980,542,0,-6.473242187499977,17.438836669921898,869.384033203125,18.971044540405273,60.75484350801713,3.556143045425415,86.32929992675781,2.181365966796875,0
